Ялта,2016-01-01,2:00,-8,-10,ясно; без осадков,768,68,северо-западный,2
Симферополь,2016-11-24,20:00,0,2,пасмурно; без осадков,746,97,юго-восточный,1
Судак,2016-11-24,2:00,4,6,ясно; без осадков,768,66,северо-западный,1
Судак,2016-11-24,8:00,4,6,ясно; без осадков,767,68,западный,1
Судак,2016-11-24,14:00,7,9,облачно; без осадков,766,83,юго-западный,1
Судак,2016-11-24,20:00,6,8,пасмурно; без осадков,766,83,южный,1
Феодосия,2016-11-24,2:00,0,2,ясно; без осадков,770,80,северо-западный,2
Феодосия,2016-11-24,14:00,7,9,пасмурно; без осадков,768,79,северо-западный,1
Феодосия,2016-11-24,20:00,4,6,облачно; без осадков,768,90,северо-западный,2
Армянск,2016-11-24,2:00,-1,1,ясно; без осадков,770,91,северный,3
Армянск,2016-11-24,8:00,-1,1,ясно; без осадков,770,93,северный,2
Армянск,2016-11-24,14:00,2,4,пасмурно; без осадков,768,84,западный,1
Армянск,2016-11-24,20:00,1,3,пасмурно; без осадков,768,86,юго-западный,1
Черноморское,2016-11-24,2:00,0,2,пасмурно; без осадков,770,95,северо-восточный,1
Черноморское,2016-11-24,8:00,0,2,пасмурно; без осадков,770,94,северо-восточный,1
Черноморское,2016-11-24,14:00,4,6,пасмурно; без осадков,768,80,западный,2
Черноморское,2016-11-24,20:00,4,6,пасмурно; без осадков,767,86,юго-восточный,1
Севастополь,2016-11-24,2:00,4,6,малооблачно; без осадков,770,88,юго-восточный,1
Севастополь,2016-11-24,8:00,4,6,облачно; без осадков,770,87,восточный,1
Севастополь,2016-11-24,14:00,7,9,пасмурно; без осадков,769,76,юго-западный,2
Севастополь,2016-11-24,20:00,5,7,пасмурно; без осадков,768,87,юго-восточный,1
Ялта,2016-11-28,2:00,11,13,пасмурно; без осадков,755,94,юго-западный,5
Ялта,2016-11-28,8:00,11,13,пасмурно; без осадков,755,98,юго-западный,3
Ялта,2016-11-28,14:00,11,13,ясно; без осадков,756,78,западный,1
Ялта,2016-11-28,20:00,8,10,пасмурно; без осадков,758,88,северный,2
Алушта,2016-11-28,2:00,10,12,пасмурно; без осадков,753,92,юго-западный,3
Алушта,2016-11-28,8:00,10,12,пасмурно; без осадков,753,96,юго-западный,2
Алушта,2016-11-28,14:00,11,13,малооблачно; без осадков,754,77,западный,2
Алушта,2016-11-28,20:00,8,10,пасмурно; без осадков,755,87,северо-западный,2
Бахчисарай,2016-11-28,2:00,10,12,пасмурно; без осадков,737,97,юго-западный,6
Бахчисарай,2016-11-28,8:00,9,11,пасмурно; без осадков,737,97,юго-западный,3
Бахчисарай,2016-11-28,14:00,8,10,пасмурно; без осадков,739,87,западный,2
Бахчисарай,2016-11-28,20:00,4,6,пасмурно; без осадков,740,89,северный,3
Джанкой,2016-11-28,2:00,10,12,ясно; без осадков,753,88,юго-западный,7
Джанкой,2016-11-28,8:00,8,10,облачно; без осадков,755,85,западный,4
Джанкой,2016-11-28,14:00,7,9,малооблачно; без осадков,757,70,западный,3
Джанкой,2016-11-28,20:00,3,5,малооблачно; без осадков,759,83,северо-западный,2
Евпатория,2016-11-28,2:00,11,13,ясно; без осадков,755,86,юго-западный,9
Евпатория,2016-11-28,8:00,8,10,ясно; без осадков,755,88,западный,3
Евпатория,2016-11-28,14:00,8,10,ясно; без осадков,758,71,северо-западный,3
Евпатория,2016-11-28,20:00,5,7,малооблачно; без осадков,759,80,северный,4
Саки,2016-11-28,2:00,11,13,ясно; без осадков,754,90,юго-западный,8
Саки,2016-11-28,8:00,8,10,ясно; без осадков,755,88,западный,3
Саки,2016-11-28,14:00,8,10,малооблачно; без осадков,757,73,северо-западный,3
Саки,2016-11-28,20:00,4,6,пасмурно; без осадков,758,84,северный,3
Керчь,2016-11-28,2:00,10,12,малооблачно; без осадков,755,88,южный,9
Керчь,2016-11-28,8:00,11,13,пасмурно; без осадков,756,92,юго-западный,8
Керчь,2016-11-28,14:00,8,10,пасмурно; без осадков,757,85,западный,5
Керчь,2016-11-28,20:00,6,8,пасмурно; без осадков,759,88,северо-западный,5
Красноперекопск,2016-11-28,2:00,9,11,ясно; без осадков,753,86,юго-западный,8
Красноперекопск,2016-11-28,8:00,5,7,облачно; без осадков,755,88,западный,4
Красноперекопск,2016-11-28,14:00,5,7,пасмурно; без осадков,758,73,западный,3
Красноперекопск,2016-11-28,20:00,3,5,ясно; без осадков,760,81,северо-западный,3
Щелкино,2016-11-28,2:00,9,11,ясно; без осадков,752,90,южный,9
Щелкино,2016-11-28,8:00,9,11,пасмурно; без осадков,752,94,юго-западный,5
Щелкино,2016-11-28,14:00,6,8,ясно; без осадков,755,89,северо-западный,6
Щелкино,2016-11-28,20:00,5,7,пасмурно; без осадков,756,84,северо-западный,5
Симферополь,2016-11-28,2:00,9,11,пасмурно; без осадков,734,98,южный,7
Симферополь,2016-11-28,8:00,8,10,пасмурно; без осадков,734,98,юго-западный,5
Симферополь,2016-11-28,14:00,7,9,пасмурно; без осадков,735,88,западный,3
Симферополь,2016-11-28,20:00,3,5,пасмурно; без осадков,737,90,северный,3
Судак,2016-11-28,2:00,11,13,облачно; без осадков,752,94,юго-западный,7
Судак,2016-11-28,8:00,11,13,пасмурно; без осадков,753,95,юго-западный,6
Судак,2016-11-28,14:00,12,14,малооблачно; без осадков,754,75,западный,3
Судак,2016-11-28,20:00,7,9,пасмурно; без осадков,755,83,северо-западный,6
Феодосия,2016-11-28,2:00,11,13,ясно; без осадков,755,90,южный,8
Феодосия,2016-11-28,8:00,11,13,облачно; без осадков,755,93,южный,6
Феодосия,2016-11-28,14:00,11,13,облачно; без осадков,756,73,северо-западный,4
Феодосия,2016-11-28,20:00,6,8,пасмурно; без осадков,758,86,северо-западный,6
Армянск,2016-11-28,2:00,8,10,ясно; без осадков,752,87,юго-западный,9
Армянск,2016-11-28,8:00,5,7,пасмурно; без осадков,755,88,западный,4
Армянск,2016-11-28,14:00,5,7,пасмурно; без осадков,757,75,западный,3
Армянск,2016-11-28,20:00,2,4,ясно; без осадков,759,82,северо-западный,3
Черноморское,2016-11-28,2:00,10,12,ясно; без осадков,753,85,юго-западный,8
Черноморское,2016-11-28,8:00,6,8,пасмурно; без осадков,755,83,северо-западный,4
Черноморское,2016-11-28,14:00,6,8,пасмурно; без осадков,757,77,северо-западный,5
Черноморское,2016-11-28,20:00,4,6,ясно; без осадков,759,73,северо-западный,5
Севастополь,2016-11-28,2:00,11,13,облачно; без осадков,755,93,юго-западный,7
Севастополь,2016-11-28,8:00,10,12,малооблачно; без осадков,756,91,западный,4
Севастополь,2016-11-28,14:00,8,10,пасмурно; без осадков,757,84,северо-западный,4
Севастополь,2016-11-28,20:00,6,8,пасмурно; без осадков,758,82,северный,6
Ялта,2016-12-02,2:00,2,4,облачно; без осадков,758,82,юго-западный,2
Ялта,2016-12-02,8:00,4,6,облачно; без осадков,755,79,юго-западный,1
Ялта,2016-12-02,14:00,7,9,пасмурно; без осадков,752,68,южный,7
Ялта,2016-12-02,20:00,6,8,пасмурно; дождь,749,96,южный,8
Алушта,2016-12-02,2:00,2,4,облачно; без осадков,755,72,западный,1
Алушта,2016-12-02,8:00,3,5,облачно; без осадков,753,76,юго-западный,1
Алушта,2016-12-02,14:00,7,9,пасмурно; без осадков,749,57,южный,5
Алушта,2016-12-02,20:00,5,7,пасмурно; дождь,746,93,южный,6
Бахчисарай,2016-12-02,2:00,-1,-3,малооблачно; без осадков,739,89,юго-восточный,2
Бахчисарай,2016-12-02,8:00,-1,1,облачно; без осадков,737,85,юго-восточный,3
