Ялта,2013-01-01,1:00,5,7,ясно; без осадков,761,83,северо-восточный,1
Армянск,2013-12-12,1:00,-7,-9,ясно; без осадков,773,68,северо-западный,2
Армянск,2013-12-12,7:00,-7,-9,ясно; без осадков,773,74,северный,1
Армянск,2013-12-12,13:00,-1,-3,ясно; без осадков,771,56,северный,2
Армянск,2013-12-12,19:00,-3,-5,пасмурно; без осадков,770,68,северный,2
Черноморское,2013-12-12,1:00,-1,-3,ясно; без осадков,773,61,северный,3
Черноморское,2013-12-12,7:00,-1,-3,ясно; без осадков,773,64,северо-восточный,3
Черноморское,2013-12-12,13:00,0,-2,ясно; без осадков,771,61,северо-восточный,4
Черноморское,2013-12-12,19:00,-1,-3,пасмурно; без осадков,769,66,северо-восточный,5
Севастополь,2013-12-12,1:00,-2,-4,ясно; без осадков,774,59,северный,3
Севастополь,2013-12-12,7:00,-2,-4,ясно; без осадков,773,52,северный,4
Севастополь,2013-12-12,13:00,0,-2,ясно; без осадков,771,53,северный,5
Севастополь,2013-12-12,19:00,-3,-5,ясно; без осадков,770,63,северо-восточный,5
Ялта,2013-12-13,1:00,0,-2,ясно; без осадков,767,68,северо-восточный,5
Ялта,2013-12-13,7:00,0,-2,облачно; без осадков,767,72,северо-восточный,3
Ялта,2013-12-13,13:00,1,3,малооблачно; без осадков,766,59,западный,1
Ялта,2013-12-13,19:00,1,3,пасмурно; без осадков,765,65,южный,3
Алушта,2013-12-13,1:00,-2,-4,малооблачно; без осадков,765,74,северный,4
Алушта,2013-12-13,7:00,-1,-3,малооблачно; без осадков,765,77,северо-восточный,2
Алушта,2013-12-13,13:00,0,2,облачно; без осадков,764,59,западный,1
Алушта,2013-12-13,19:00,0,2,пасмурно; без осадков,763,69,южный,3
Бахчисарай,2013-12-13,1:00,-3,-5,ясно; без осадков,749,70,северо-восточный,4
Бахчисарай,2013-12-13,7:00,-2,-4,малооблачно; без осадков,749,76,северо-восточный,3
Бахчисарай,2013-12-13,13:00,-1,1,облачно; без осадков,747,59,юго-западный,1
Бахчисарай,2013-12-13,19:00,0,-2,облачно; без осадков,746,67,южный,3
Джанкой,2013-12-13,1:00,-4,-6,малооблачно; без осадков,769,78,северо-восточный,3
Джанкой,2013-12-13,7:00,-3,-5,облачно; без осадков,768,83,северо-восточный,2
Джанкой,2013-12-13,13:00,-1,1,пасмурно; без осадков,767,62,южный,1
Джанкой,2013-12-13,19:00,-1,-3,пасмурно; без осадков,765,71,южный,3
Евпатория,2013-12-13,1:00,-1,-3,ясно; без осадков,769,70,северо-восточный,5
Евпатория,2013-12-13,7:00,-1,-3,облачно; без осадков,768,77,северо-восточный,4
Евпатория,2013-12-13,13:00,0,2,пасмурно; без осадков,767,65,северный,1
Евпатория,2013-12-13,19:00,0,2,пасмурно; без осадков,765,69,южный,3
Саки,2013-12-13,1:00,-2,-4,ясно; без осадков,768,72,северо-восточный,4
Саки,2013-12-13,7:00,-2,-4,малооблачно; без осадков,767,80,северо-восточный,3
Саки,2013-12-13,13:00,0,2,пасмурно; без осадков,766,62,западный,1
Саки,2013-12-13,19:00,0,2,облачно; без осадков,765,70,южный,3
Керчь,2013-12-13,1:00,-2,-4,облачно; без осадков,768,76,северо-восточный,7
Керчь,2013-12-13,7:00,-2,-4,облачно; без осадков,768,75,северо-восточный,5
Керчь,2013-12-13,13:00,0,-2,малооблачно; без осадков,767,67,северо-восточный,1
Керчь,2013-12-13,19:00,-1,1,пасмурно; без осадков,766,72,юго-западный,5
Красноперекопск,2013-12-13,1:00,-5,-7,малооблачно; без осадков,770,76,северо-восточный,3
Красноперекопск,2013-12-13,7:00,-3,-5,пасмурно; без осадков,768,84,северо-восточный,2
Красноперекопск,2013-12-13,13:00,0,-2,пасмурно; без осадков,767,63,юго-восточный,1
Красноперекопск,2013-12-13,19:00,-1,-3,пасмурно; без осадков,765,71,южный,3
Щелкино,2013-12-13,1:00,-1,-3,пасмурно; без осадков,765,76,северо-восточный,6
Щелкино,2013-12-13,7:00,-1,-3,пасмурно; без осадков,765,73,северо-восточный,4
Щелкино,2013-12-13,13:00,0,-2,облачно; без осадков,764,66,северо-восточный,1
Щелкино,2013-12-13,19:00,-1,1,пасмурно; без осадков,763,71,юго-западный,4
Симферополь,2013-12-13,1:00,-6,-8,ясно; без осадков,746,76,северо-восточный,2
Симферополь,2013-12-13,7:00,-4,-6,ясно; без осадков,745,83,северо-восточный,2
Симферополь,2013-12-13,13:00,-1,1,пасмурно; без осадков,743,58,юго-западный,2
Симферополь,2013-12-13,19:00,-1,-3,облачно; без осадков,743,73,южный,3
Судак,2013-12-13,1:00,-3,-5,пасмурно; без осадков,766,85,северный,3
Судак,2013-12-13,7:00,-2,-4,облачно; без осадков,766,83,северный,1
Судак,2013-12-13,13:00,-1,1,малооблачно; без осадков,764,58,северный,1
Судак,2013-12-13,19:00,0,-2,пасмурно; без осадков,763,78,южный,2
Феодосия,2013-12-13,1:00,-2,-4,пасмурно; без осадков,768,83,северный,3
Феодосия,2013-12-13,7:00,-2,-4,облачно; без осадков,768,82,северный,2
Феодосия,2013-12-13,13:00,0,-2,малооблачно; без осадков,767,60,западный,1
Феодосия,2013-12-13,19:00,0,-2,пасмурно; без осадков,765,77,южный,3
Армянск,2013-12-13,1:00,-4,-6,малооблачно; без осадков,769,74,северо-восточный,3
Армянск,2013-12-13,7:00,-3,-5,пасмурно; без осадков,767,80,восточный,2
Армянск,2013-12-13,13:00,0,-2,пасмурно; без осадков,766,64,юго-восточный,1
Армянск,2013-12-13,19:00,-1,-3,пасмурно; без осадков,764,71,южный,3
Черноморское,2013-12-13,1:00,-1,1,облачно; без осадков,768,68,северо-восточный,6
Черноморское,2013-12-13,7:00,-1,1,пасмурно; без осадков,767,71,восточный,5
Черноморское,2013-12-13,13:00,-1,1,пасмурно; без осадков,766,69,восточный,2
Черноморское,2013-12-13,19:00,2,4,пасмурно; без осадков,764,72,южный,5
Севастополь,2013-12-13,1:00,0,-2,ясно; без осадков,768,66,северо-восточный,6
Севастополь,2013-12-13,7:00,-1,1,малооблачно; без осадков,767,70,северо-восточный,4
Севастополь,2013-12-13,13:00,1,3,облачно; без осадков,767,60,юго-западный,1
Севастополь,2013-12-13,19:00,1,3,пасмурно; без осадков,765,62,южный,3
Ялта,2013-12-14,1:00,2,4,облачно; без осадков,764,62,юго-западный,5
Ялта,2013-12-14,7:00,4,6,пасмурно; без осадков,764,86,юго-западный,7
Ялта,2013-12-14,13:00,4,6,пасмурно; без осадков,764,84,западный,7
Ялта,2013-12-14,19:00,2,4,малооблачно; без осадков,767,81,северо-западный,5
Алушта,2013-12-14,1:00,1,3,облачно; без осадков,762,63,юго-западный,4
Алушта,2013-12-14,7:00,3,5,пасмурно; без осадков,761,87,юго-западный,5
Алушта,2013-12-14,13:00,3,5,пасмурно; без осадков,762,86,западный,5
Алушта,2013-12-14,19:00,1,3,облачно; без осадков,765,86,северо-западный,5
Бахчисарай,2013-12-14,1:00,0,2,пасмурно; без осадков,746,64,юго-западный,5
Бахчисарай,2013-12-14,7:00,2,4,пасмурно; без осадков,746,88,западный,5
Бахчисарай,2013-12-14,13:00,2,4,пасмурно; без осадков,746,85,северо-западный,5
Бахчисарай,2013-12-14,19:00,0,2,облачно; без осадков,749,84,северо-западный,4
Джанкой,2013-12-14,1:00,0,2,пасмурно; без осадков,764,75,юго-западный,5
Джанкой,2013-12-14,7:00,1,3,пасмурно; без осадков,764,93,западный,4
Джанкой,2013-12-14,13:00,2,4,пасмурно; без осадков,765,84,северо-западный,5
