Ялта,2015-01-06,2:00,1,3,ясно; без осадков,757,75,северо-западный,5
Феодосия,2015-12-27,8:00,9,11,ясно; без осадков,768,74,юго-западный,5
Феодосия,2015-12-27,14:00,12,14,ясно; без осадков,769,68,западный,6
Феодосия,2015-12-27,20:00,9,11,малооблачно; без осадков,770,79,западный,6
Армянск,2015-12-27,2:00,7,9,ясно; без осадков,767,87,юго-западный,10
Армянск,2015-12-27,8:00,6,8,ясно; без осадков,767,84,западный,7
Армянск,2015-12-27,14:00,8,10,ясно; без осадков,768,77,юго-западный,6
Армянск,2015-12-27,20:00,6,8,ясно; без осадков,770,84,западный,5
Черноморское,2015-12-27,2:00,8,10,ясно; без осадков,769,88,юго-западный,7
Черноморское,2015-12-27,8:00,7,9,ясно; без осадков,769,88,западный,5
Черноморское,2015-12-27,14:00,9,11,ясно; без осадков,770,77,западный,4
Черноморское,2015-12-27,20:00,8,10,ясно; без осадков,770,82,западный,4
Севастополь,2015-12-27,2:00,7,9,ясно; без осадков,771,89,южный,4
Севастополь,2015-12-27,8:00,8,10,ясно; без осадков,770,91,юго-западный,4
Севастополь,2015-12-27,14:00,10,12,ясно; без осадков,770,84,западный,4
Севастополь,2015-12-27,20:00,6,8,ясно; без осадков,772,92,северо-западный,1
Ялта,2015-12-28,2:00,5,7,ясно; без осадков,773,86,северо-западный,1
Ялта,2015-12-28,8:00,10,12,ясно; без осадков,771,71,южный,1
Ялта,2015-12-28,14:00,13,15,ясно; без осадков,768,75,юго-западный,2
Ялта,2015-12-28,20:00,7,9,ясно; без осадков,766,82,западный,2
Алушта,2015-12-28,2:00,5,7,ясно; без осадков,770,89,западный,2
Алушта,2015-12-28,8:00,7,9,ясно; без осадков,770,81,северо-западный,1
Алушта,2015-12-28,14:00,11,13,ясно; без осадков,766,84,южный,1
Алушта,2015-12-28,20:00,7,9,ясно; без осадков,764,79,западный,2
Бахчисарай,2015-12-28,2:00,3,5,ясно; без осадков,754,93,восточный,1
Бахчисарай,2015-12-28,8:00,3,5,ясно; без осадков,752,90,юго-восточный,1
Бахчисарай,2015-12-28,14:00,11,13,ясно; без осадков,749,65,южный,4
Бахчисарай,2015-12-28,20:00,4,6,ясно; без осадков,748,93,южный,2
Джанкой,2015-12-28,2:00,4,6,ясно; без осадков,772,96,юго-западный,2
Джанкой,2015-12-28,8:00,3,5,малооблачно; без осадков,771,98,юго-восточный,2
Джанкой,2015-12-28,14:00,12,14,пасмурно; без осадков,767,63,юго-западный,4
Джанкой,2015-12-28,20:00,7,9,ясно; без осадков,765,95,юго-западный,4
Евпатория,2015-12-28,2:00,8,10,ясно; без осадков,772,94,южный,1
Евпатория,2015-12-28,8:00,8,10,ясно; без осадков,771,97,юго-восточный,3
Евпатория,2015-12-28,14:00,9,11,облачно; без осадков,768,91,южный,6
Евпатория,2015-12-28,20:00,8,10,ясно; без осадков,766,93,юго-западный,4
Саки,2015-12-28,2:00,5,7,малооблачно; без осадков,772,96,южный,2
Саки,2015-12-28,8:00,4,6,ясно; без осадков,770,94,юго-восточный,2
Саки,2015-12-28,14:00,10,12,облачно; без осадков,767,81,южный,5
Саки,2015-12-28,20:00,7,9,ясно; без осадков,765,95,южный,3
Керчь,2015-12-28,2:00,5,7,пасмурно; без осадков,772,90,северо-западный,3
Керчь,2015-12-28,8:00,5,7,пасмурно; без осадков,773,84,восточный,1
Керчь,2015-12-28,14:00,7,9,пасмурно; без осадков,769,87,юго-восточный,5
Керчь,2015-12-28,20:00,7,9,пасмурно; без осадков,765,91,юго-западный,5
Красноперекопск,2015-12-28,2:00,4,6,ясно; без осадков,772,95,юго-западный,2
Красноперекопск,2015-12-28,8:00,2,4,малооблачно; без осадков,771,98,юго-восточный,1
Красноперекопск,2015-12-28,14:00,11,13,пасмурно; без осадков,767,72,юго-западный,4
Красноперекопск,2015-12-28,20:00,5,7,ясно; без осадков,765,93,западный,4
Щелкино,2015-12-28,2:00,5,7,пасмурно; без осадков,769,94,западный,2
Щелкино,2015-12-28,8:00,4,6,пасмурно; без осадков,770,85,восточный,3
Щелкино,2015-12-28,14:00,8,10,пасмурно; без осадков,766,83,южный,6
Щелкино,2015-12-28,20:00,7,9,пасмурно; без осадков,762,86,юго-западный,5
Симферополь,2015-12-28,2:00,5,7,малооблачно; без осадков,750,91,южный,2
Симферополь,2015-12-28,8:00,5,7,ясно; без осадков,749,86,юго-восточный,2
Симферополь,2015-12-28,14:00,12,14,облачно; без осадков,746,65,юго-западный,4
Симферополь,2015-12-28,20:00,6,8,ясно; без осадков,744,91,южный,3
Судак,2015-12-28,2:00,7,9,ясно; без осадков,770,85,северо-западный,3
Судак,2015-12-28,8:00,7,9,облачно; без осадков,770,90,восточный,3
Судак,2015-12-28,14:00,9,11,облачно; без осадков,766,91,южный,2
Судак,2015-12-28,20:00,9,11,малооблачно; без осадков,763,86,юго-западный,2
Феодосия,2015-12-28,2:00,8,10,ясно; без осадков,772,84,северо-западный,4
Феодосия,2015-12-28,8:00,5,7,малооблачно; без осадков,772,94,восточный,2
Феодосия,2015-12-28,14:00,9,11,малооблачно; без осадков,768,87,южный,6
Феодосия,2015-12-28,20:00,6,8,облачно; без осадков,765,94,юго-западный,3
Армянск,2015-12-28,2:00,4,6,ясно; без осадков,771,94,западный,1
Армянск,2015-12-28,8:00,3,5,облачно; без осадков,770,98,юго-восточный,2
Армянск,2015-12-28,14:00,8,10,пасмурно; без осадков,767,80,юго-западный,4
Армянск,2015-12-28,20:00,5,7,ясно; без осадков,764,91,западный,4
Черноморское,2015-12-28,2:00,6,8,ясно; без осадков,771,92,западный,1
Черноморское,2015-12-28,8:00,6,8,ясно; без осадков,770,96,юго-восточный,2
Черноморское,2015-12-28,14:00,9,11,ясно; без осадков,767,83,южный,4
Черноморское,2015-12-28,20:00,7,9,ясно; без осадков,765,85,западный,4
Севастополь,2015-12-28,2:00,5,7,ясно; без осадков,773,92,восточный,1
Севастополь,2015-12-28,8:00,5,7,ясно; без осадков,771,90,юго-восточный,2
Севастополь,2015-12-28,14:00,10,12,ясно; без осадков,768,81,южный,5
Севастополь,2015-12-28,20:00,7,9,ясно; без осадков,766,95,южный,2
Ялта,2015-12-29,2:00,7,9,пасмурно; без осадков,765,84,северо-западный,2
Ялта,2015-12-29,8:00,5,7,пасмурно; без осадков,766,86,западный,1
Ялта,2015-12-29,14:00,5,7,пасмурно; без осадков,765,87,северо-восточный,1
Ялта,2015-12-29,20:00,0,2,пасмурно; без осадков,767,77,северный,3
Алушта,2015-12-29,2:00,7,9,пасмурно; без осадков,763,90,западный,3
Алушта,2015-12-29,8:00,6,8,пасмурно; без осадков,763,90,северо-западный,1
Алушта,2015-12-29,14:00,3,5,пасмурно; без осадков,764,77,северный,3
Алушта,2015-12-29,20:00,0,2,пасмурно; без осадков,765,73,северный,4
Бахчисарай,2015-12-29,2:00,3,5,пасмурно; без осадков,747,98,северо-восточный,1
Бахчисарай,2015-12-29,8:00,3,5,пасмурно; без осадков,747,98,северный,3
Бахчисарай,2015-12-29,14:00,0,2,пасмурно; без осадков,748,73,северный,5
Бахчисарай,2015-12-29,20:00,-1,-3,пасмурно; без осадков,749,71,северный,6
Джанкой,2015-12-29,2:00,5,7,пасмурно; без осадков,766,91,западный,3
Джанкой,2015-12-29,8:00,1,3,пасмурно; без осадков,767,85,северный,5
Джанкой,2015-12-29,14:00,-1,1,пасмурно; без осадков,768,69,северный,5
Джанкой,2015-12-29,20:00,-1,-3,пасмурно; без осадков,770,63,северный,6
Евпатория,2015-12-29,2:00,6,8,облачно; без осадков,767,88,северо-западный,4
Евпатория,2015-12-29,8:00,3,5,пасмурно; без осадков,767,86,северный,7
Евпатория,2015-12-29,14:00,0,2,пасмурно; без осадков,768,77,северный,9
